"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"Globals","49","4457","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","2","2","1","2.109447","0","2"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","5","1","1","6.194511","0","17"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","16","2","1","51.418583","0","62"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","3","3","1","3.417544","0","5"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","3","1","1","3.585263","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","5","1","1","4.318475","0","19"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","2","2","1","2.044701","0","3"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","1","1","7.188281","0","46"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","5","1","1","4.930932","0","22"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","23","1","1","14.784262","0","291"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","10","1","1","11.062945","0","77"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","3","1","1","3.288483","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","24","1","1","85.865623","0","307"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","12","1","1","45.547520","0","89"
"/Engine/VREditor/TransformGizmo/Main.Main","49","3","1","1","3.507217","0","8"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","3","1","1","3.467045","0","8"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","2","2","1","2.400073","0","3"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","49","12","1","1","48.239418","0","89"
"/Game/VRTemplate/Materials/DefaultRibbonMaterial_NoGradient.DefaultRibbonMaterial_NoGradient","49","15","1","1","15.826361","0","125"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","77","7","1","356.994446","0","2832"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","2","2","1","2.096693","0","3"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","47","1","1","242.099457","0","1073"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","47","1","1","229.248825","0","1141"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","24","1","1","95.243423","0","323"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","5","1","1","5.964553","0","19"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","47","1","1","263.636047","0","1174"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","54","4","3","55.956863","0","655"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","1","1","8.938290","0","46"
"/ControlRig/M_Manip.M_Manip","49","8","1","1","8.860215","0","46"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","4","1","1","3.535242","0","13"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","4","1","1","6.616487","0","13"
"/OpenXR/Devices/M_XRController.M_XRController","49","36","4","3","143.256226","0","241"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","49","9","6","47.327217","0","377"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","51","1","1","78.150787","0","1286"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","2","2","1","2.288719","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","6","1","1","5.093586","0","26"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","87","1","1","125.315582","0","3234"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","123","1","1","463.138611","0","3206"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","839","9","1","1694.529785","0","89242"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","29","1","1","64.403580","0","445"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","23","1","1","16.362970","0","264"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","12","1","1","53.405293","0","89"
"/Game/Materials/GreenPin_Mat.GreenPin_Mat","49","29","1","1","65.943909","0","388"
"/Game/Materials/MainLevelMinimap.MainLevelMinimap","49","9","1","1","5.728462","0","39"
"/Game/Textures/QuestControllerButtons/qc-right-trigger_Mat.qc-right-trigger_Mat","49","29","1","1","65.060768","0","378"
"/Game/RockAssets/Basalt/Basalt1/Material_Basalt_1.Material_Basalt_1","49","2","2","1","2.524965","0","3"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","2","2","1","2.634362","0","3"
"/Game/RockAssets/Basalt/Basalt2/Material_Basalt_2.Material_Basalt_2","49","2","2","1","2.323445","0","3"
"/Game/RockAssets/Basalt/Basalt3/Material_Basalt_3.Material_Basalt_3","49","2","2","1","2.726438","0","3"
"/Game/RockAssets/Limestone/Limestone2/Material_Limestone_2.Material_Limestone_2","49","2","2","1","2.358377","0","3"
"/Game/RockAssets/Granite/Granite4/Material_Granite_4.Material_Granite_4","49","2","2","1","2.705853","0","3"
"/Game/RockAssets/Limestone/Limestone1/Material_Limestone_1.Material_Limestone_1","49","2","2","1","2.301375","0","3"
"/Game/RockAssets/Limestone/Limestone3/material1.material1","49","2","2","1","2.005569","0","3"
"/Game/RockAssets/Limestone/Limestone3/material2.material2","49","2","2","1","2.987907","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_0_Shale_4.Material_0_Shale_4","49","2","2","1","2.213076","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_2_Shale_4.Material_2_Shale_4","49","2","2","1","2.143025","0","3"
"/Game/RockAssets/Granite/Granite1/Material_Granite_1.Material_Granite_1","49","2","2","1","2.416763","0","3"
"/Game/RockAssets/Limestone/Limestone3/material3.material3","49","2","2","1","2.442228","0","3"
"/Game/RockAssets/Limestone/Limestone3/Material_0L.Material_0L","49","2","2","1","2.152982","0","3"
"/Game/RockAssets/Shale/Shale_1/Material_Shale_1.Material_Shale_1","49","2","2","1","2.253441","0","3"
"/Game/RockAssets/Shale/Shale_2/Material_Shale_2.Material_Shale_2","49","2","2","1","2.366509","0","3"
"/Game/RockAssets/Shale/Shale_3/Mateiral_3_Shale_3.Mateiral_3_Shale_3","49","2","2","1","2.234710","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_0_Shale_3.Material_0_Shale_3","49","2","2","1","2.362686","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_1_Shale_3.Material_1_Shale_3","49","2","2","1","2.453635","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_2_Shale_3.Material_2_Shale_3","49","2","2","1","2.734671","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_1_Shale_4.Material_1_Shale_4","49","2","2","1","2.499028","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_3_Shale_4.Material_3_Shale_4","49","2","2","1","2.596117","0","3"
"/Game/RockAssets/Gneiss/Gneiss_1/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","2.177057","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","2.788758","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_2.Material_Gneiss_2","49","2","2","1","2.438264","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","2.232460","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_4.Material_Gneiss_4","49","2","2","1","2.108954","0","3"
"/Game/RockAssets/Gneiss/Gneiss3/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","0.000000","0","3"
"/Game/RockAssets/Granite/Granite2/Material_Granite_2.Material_Granite_2","49","2","2","1","2.189599","0","3"
"/Game/RockAssets/Granite/Granite3/Material_Granite_3.Material_Granite_3","49","2","2","1","2.397158","0","3"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","58","1","1","144.178497","0","1513"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","84","1","1","236.343460","0","2643"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","12","1","1","47.507244","0","89"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","13","1","1","54.009853","0","95"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","49","9","1","1","10.266071","0","45"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","49","15","1","1","15.194965","0","126"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","18","1","1","75.163406","0","176"
"/Interchange/gltf/M_Unlit.M_Unlit","49","34","3","2","29.802114","0","346"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","12","1","1","48.253178","0","61"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","12","1","1","43.245457","0","74"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","12","1","1","46.422878","0","59"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","24","2","2","105.203171","0","163"
"/Game/VRTemplate/Materials/M_GridRotation.M_GridRotation","49","42","2","2","82.021210","0","362"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","12","1","1","46.293732","0","68"
"/Game/Materials/M_Mannequin.M_Mannequin","49","78","3","3","199.884659","0","919"
"/Interchange/gltf/M_Transmission.M_Transmission","49","84","4","4","342.306610","0","874"
"/Interchange/gltf/M_Sheen.M_Sheen","49","116","7","4","260.805481","0","1516"
"/Interchange/gltf/M_Translucent.M_Translucent","49","152","8","8","624.900146","0","1451"
"/Interchange/gltf/M_Opaque.M_Opaque","49","232","10","8","493.031372","0","2909"
