"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/RockAssets/Granite/Granite3/Material_Granite_3.Material_Granite_3","0","2","2","1","3.834610","0","2"
"/Game/RockAssets/Shale/Shale_4/Material_0_Shale_4.Material_0_Shale_4","0","2","2","1","4.219165","0","2"
"/Game/Materials/Landscape/water_texture_Mat.water_texture_Mat","0","12","1","1","63.873234","0","56"
"/Game/Materials/MainLevelMinimap.MainLevelMinimap","0","9","9","1","7.643585","0","16"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Backgrounds.M_Backgrounds","0","42","7","1","317.971619","0","294"
"/Game/RockAssets/Limestone/Limestone1/Material_Limestone_1.Material_Limestone_1","0","2","2","1","3.520702","0","2"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.718505","0","2"
"/Game/RockAssets/Shale/Shale_4/Material_3_Shale_4.Material_3_Shale_4","0","2","2","1","3.522707","0","3"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","12","5","1","83.930779","0","45"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","27","4","1","112.236649","0","124"
"/Game/Materials/GreenPin_Mat.GreenPin_Mat","0","27","2","1","104.680817","0","142"
"/Game/RockAssets/Basalt/Basalt2/Material_Basalt_2.Material_Basalt_2","0","2","2","1","4.603902","0","3"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","23","8","1","22.040470","0","101"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","779","10","1","3230.392822","0","43134"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","2","2","1","2.005546","0","2"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","5","2","1","5.674206","0","19"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","16","1","1","47.036789","0","158"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","3","1","1","3.575363","0","8"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","3","1","1","3.523331","0","8"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","5","1","1","5.403747","0","21"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","5","1","1","5.224188","0","19"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","2","2","1","2.178857","0","3"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","1","1","7.511205","0","46"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","12","1","1","44.268448","0","89"
"/Engine/VREditor/TransformGizmo/Main.Main","49","3","1","1","3.092058","0","8"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","3","1","1","3.076212","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","31","1","1","20.088951","0","526"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","10","1","1","10.719954","0","75"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","3","1","1","3.193849","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","24","1","1","86.866890","0","300"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","2","2","1","2.207187","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","2","2","1","2.176553","0","3"
"/Game/VRTemplate/Materials/DefaultRibbonMaterial_NoGradient.DefaultRibbonMaterial_NoGradient","49","15","7","1","15.020363","0","107"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","49","12","6","1","41.158195","0","33"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","77","8","1","332.520233","0","2936"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","47","1","1","216.526230","0","1174"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","47","1","1","214.182434","0","1141"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","24","1","1","93.358047","0","323"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","5","1","1","5.092404","0","19"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","47","1","1","216.718094","0","1139"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","54","5","3","55.383400","0","819"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","1","1","8.760804","0","46"
"/ControlRig/M_Manip.M_Manip","49","8","2","1","7.932330","0","51"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","4","1","1","3.810113","0","13"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","2","2","1","2.316802","0","3"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","4","1","1","5.371947","0","13"
"/OpenXR/Devices/M_XRController.M_XRController","49","36","3","3","138.690140","0","208"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","49","8","6","49.145645","0","432"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","51","1","1","76.579803","0","1319"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","22","1","1","22.808834","0","274"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","111","9","1","156.820328","0","6002"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","123","1","1","483.001404","0","7240"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1003","1","1","2077.341797","0","163131"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","29","1","1","73.111176","0","463"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","23","1","1","17.890419","0","253"
"/Game/Materials/MainLevelMinimap.MainLevelMinimap","49","9","1","1","6.120900","0","53"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","12","1","1","59.014858","0","89"
"/Game/Materials/Landscape/LandscapeMaterial.LandscapeMaterial","49","156","6","5","401.536987","0","1832"
"/Game/Materials/Landscape/water_texture_Mat.water_texture_Mat","49","12","1","1","48.620022","0","89"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","2","2","1","3.304883","0","3"
"/Game/RockAssets/Basalt/Basalt2/Material_Basalt_2.Material_Basalt_2","49","2","2","1","2.135978","0","3"
"/Game/RockAssets/Basalt/Basalt3/Material_Basalt_3.Material_Basalt_3","49","2","2","1","2.190471","0","3"
"/Game/RockAssets/Granite/Granite4/Material_Granite_4.Material_Granite_4","49","2","2","1","2.350758","0","3"
"/Game/RockAssets/Limestone/Limestone1/Material_Limestone_1.Material_Limestone_1","49","2","2","1","3.817187","0","3"
"/Game/RockAssets/Limestone/Limestone2/Material_Limestone_2.Material_Limestone_2","49","2","2","1","2.717019","0","3"
"/Game/RockAssets/Limestone/Limestone3/material1.material1","49","2","2","1","2.356665","0","3"
"/Game/RockAssets/Limestone/Limestone3/material3.material3","49","2","2","1","2.209878","0","3"
"/Game/Materials/GreenPin_Mat.GreenPin_Mat","49","29","1","1","67.623077","0","467"
"/Game/RockAssets/Limestone/Limestone3/material2.material2","49","2","2","1","2.351839","0","3"
"/Game/RockAssets/Limestone/Limestone3/Material_0L.Material_0L","49","2","2","1","2.321493","0","3"
"/Game/RockAssets/Shale/Shale_1/Material_Shale_1.Material_Shale_1","49","2","2","1","2.170782","0","3"
"/Game/RockAssets/Shale/Shale_2/Material_Shale_2.Material_Shale_2","49","2","2","1","2.360299","0","3"
"/Game/RockAssets/Shale/Shale_3/Mateiral_3_Shale_3.Mateiral_3_Shale_3","49","2","2","1","2.376984","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_0_Shale_3.Material_0_Shale_3","49","2","2","1","2.929459","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_2_Shale_3.Material_2_Shale_3","49","2","2","1","2.230378","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_1_Shale_4.Material_1_Shale_4","49","2","2","1","2.313177","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_2_Shale_4.Material_2_Shale_4","49","2","2","1","2.134332","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_3_Shale_4.Material_3_Shale_4","49","2","2","1","2.292516","0","3"
"/Game/RockAssets/Gneiss/Gneiss_1/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","2.641122","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","2.349049","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_1_Shale_3.Material_1_Shale_3","49","2","2","1","2.324005","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_0_Shale_4.Material_0_Shale_4","49","2","2","1","2.284627","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","2.146612","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_4.Material_Gneiss_4","49","2","2","1","2.407311","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_2.Material_Gneiss_2","49","2","2","1","2.207020","0","3"
"/Game/RockAssets/Gneiss/Gneiss3/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","0.000000","0","3"
"/Game/RockAssets/Granite/Granite1/Material_Granite_1.Material_Granite_1","49","2","2","1","2.846411","0","3"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Backgrounds.M_Backgrounds","49","42","1","1","184.211655","0","826"
"/Game/RockAssets/Granite/Granite2/Material_Granite_2.Material_Granite_2","49","2","2","1","2.078968","0","3"
"/Game/RockAssets/Granite/Granite3/Material_Granite_3.Material_Granite_3","49","2","2","1","2.611429","0","3"
"/Game/RockAssets/Basalt/Basalt1/Material_Basalt_1.Material_Basalt_1","49","2","2","1","2.483546","0","3"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Billboard.M_Billboard","49","168","3","2","432.091125","0","5961"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","58","1","1","148.505646","0","1525"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","84","1","1","232.520142","0","3229"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","49","12","1","1","48.682701","0","89"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","12","1","1","44.655933","0","89"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","13","1","1","50.238811","0","106"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","49","9","1","1","10.138687","0","53"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","49","15","1","1","16.384214","0","126"
"/Interchange/gltf/M_Unlit.M_Unlit","49","34","2","2","29.645895","0","352"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","18","1","1","75.509331","0","188"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","12","1","1","46.543804","0","89"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","12","1","1","50.558926","0","89"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","12","1","1","47.519272","0","81"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","12","1","1","48.853931","0","79"
"/Game/VRTemplate/Materials/M_GridRotation.M_GridRotation","49","42","2","2","87.787506","0","502"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","24","2","2","96.710823","0","178"
"/Game/Materials/M_Mannequin.M_Mannequin","49","78","3","3","196.352600","0","1106"
"/Interchange/gltf/M_Transmission.M_Transmission","49","84","4","4","336.493896","0","931"
"/Interchange/gltf/M_Sheen.M_Sheen","49","116","4","4","256.049744","0","1420"
"/Interchange/gltf/M_Translucent.M_Translucent","49","152","8","8","597.800049","0","1533"
"/Interchange/gltf/M_Opaque.M_Opaque","49","232","9","8","486.517365","0","3318"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_GroundProps.M_GroundProps","49","378","8","3","1704.048462","504","24499"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Vegetation.M_Vegetation","49","168","3","2","778.912781","252","8121"
