"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","12","7","1","206.573227","0","32"
"/Game/RockAssets/Limestone/Limestone3/material2.material2","0","2","2","1","7.074683","0","3"
"/Game/RockAssets/Basalt/Basalt3/Material_Basalt_3.Material_Basalt_3","0","2","2","1","5.982527","0","2"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","12","4","1","201.878143","0","51"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","0","9","5","1","29.060892","0","26"
"/Game/RockAssets/Basalt/Basalt2/Material_Basalt_2.Material_Basalt_2","0","2","2","1","5.617110","0","3"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","12","5","1","135.866104","0","32"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","0","15","5","1","32.837440","0","52"
"/Game/RockAssets/Shale/Shale_4/Material_2_Shale_4.Material_2_Shale_4","0","2","2","1","6.385422","0","2"
"/Game/RockAssets/Shale/Shale_3/Material_2_Shale_3.Material_2_Shale_3","0","2","2","1","5.015446","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_1.Material_Gneiss_1","0","2","2","1","4.593704","0","3"
"/Game/RockAssets/Granite/Granite2/Material_Granite_2.Material_Granite_2","0","2","2","1","5.592791","0","3"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Billboard.M_Billboard","0","160","11","2","1518.753418","0","2304"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_4.Material_Gneiss_4","0","2","2","1","5.098138","0","3"
"/Game/RockAssets/Limestone/Limestone3/material1.material1","0","2","2","1","4.481496","0","2"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","50","10","3","141.541382","0","405"
"/Game/RockAssets/Shale/Shale_1/Material_Shale_1.Material_Shale_1","0","2","2","1","6.339801","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_0_Shale_4.Material_0_Shale_4","0","2","2","1","6.090131","0","3"
"/Game/RockAssets/Limestone/Limestone3/Material_0L.Material_0L","0","2","2","1","5.757946","0","3"
"/OpenXR/Devices/M_XRController.M_XRController","0","36","8","3","552.419434","48","397"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","80","4","1","820.164612","0","1077"
"/Game/RockAssets/Shale/Shale_3/Material_0_Shale_3.Material_0_Shale_3","0","2","2","1","6.363396","0","3"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","54","10","1","561.594849","0","434"
"/Game/RockAssets/Shale/Shale_3/Mateiral_3_Shale_3.Mateiral_3_Shale_3","0","2","2","1","6.344742","0","2"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","6.190570","0","3"
"/Game/RockAssets/Limestone/Limestone1/Material_Limestone_1.Material_Limestone_1","0","2","2","1","6.592842","0","3"
"/Game/RockAssets/Limestone/Limestone3/material3.material3","0","2","2","1","5.622652","0","2"
"/Game/RockAssets/Shale/Shale_2/Material_Shale_2.Material_Shale_2","0","2","2","1","6.560605","0","2"
"/Game/RockAssets/Shale/Shale_4/Material_1_Shale_4.Material_1_Shale_4","0","2","2","1","6.158366","0","3"
"/Game/RockAssets/Limestone/Limestone2/Material_Limestone_2.Material_Limestone_2","0","2","2","1","6.131722","0","3"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","13.607887","0","16"
"/Game/Materials/Landscape/water_texture_Mat.water_texture_Mat","0","12","3","1","64.241486","0","29"
"/Game/RockAssets/Granite/Granite3/Material_Granite_3.Material_Granite_3","0","2","2","1","3.319451","0","2"
"/Game/RockAssets/Gneiss/Gneiss_1/Material_Gneiss_1.Material_Gneiss_1","0","2","2","1","4.647688","0","3"
"/Game/RockAssets/Basalt/Basalt1/Material_Basalt_1.Material_Basalt_1","0","2","2","1","4.196342","0","2"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","3","1","13.731619","0","22"
"/Game/RockAssets/Shale/Shale_4/Material_3_Shale_4.Material_3_Shale_4","0","2","2","1","5.272481","0","3"
"/Game/Materials/Minimap.Minimap","0","9","1","1","8.792860","0","41"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_3.Material_Gneiss_3","0","2","2","1","3.905805","0","3"
"/Game/RockAssets/Gneiss/Gneiss3/Material_Gneiss_3.Material_Gneiss_3","0","2","2","1","0.000000","0","3"
"/OculusVR/Materials/OculusMR_ChromaKey.OculusMR_ChromaKey","0","3","1","1","11.335128","0","8"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","4","4","1","11.126821","0","7"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","22","4","1","34.245552","0","243"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Backgrounds.M_Backgrounds","0","42","1","1","668.422302","0","606"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","111","5","1","826.553406","0","3966"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_2.Material_Gneiss_2","0","2","2","1","5.141751","0","3"
"/OculusVR/Materials/touchController_mat.touchController_mat","0","24","1","1","392.521484","0","269"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","33","1","1","566.130859","0","473"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","5","1","1","12.932717","0","19"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","12","3","1","196.665253","0","78"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","33","2","1","601.552856","0","330"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","24","1","1","436.774719","0","156"
"/OculusVR/Materials/TouchForQuestRiftSControllerMaterial.TouchForQuestRiftSControllerMaterial","0","12","1","1","196.650497","0","64"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","51","6","1","600.340393","0","479"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","123","3","1","2128.196777","0","1385"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","779","11","1","6374.692871","0","62140"
"Globals","49","4464","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","2","2","1","1.058665","0","2"
"/OculusVR/Materials/OculusMR_OpaqueColoredMaterial.OculusMR_OpaqueColoredMaterial","49","2","2","1","2.855442","0","3"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","5","1","1","6.853776","0","18"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","2","2","1","2.954247","0","3"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","5","1","1","6.315900","0","16"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","3","3","1","4.215973","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","3","3","1","4.243583","0","5"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","5","1","1","6.734933","0","18"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","16","1","1","78.578705","0","113"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","1","1","9.269588","0","21"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","2","2","1","2.791298","0","3"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","49","3","1","1","4.057521","0","8"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","10","1","1","13.445297","0","74"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","3","3","1","4.039871","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","24","1","1","148.368973","0","234"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","12","4","1","73.560249","0","65"
"/Engine/VREditor/TransformGizmo/Main.Main","49","3","1","1","4.594074","0","8"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","3","1","1","4.037889","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","31","3","1","25.633598","0","344"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","2","2","1","2.940894","0","3"
"/Game/Materials/CustomModelBaseMaterial.CustomModelBaseMaterial","49","2","2","1","2.967511","0","3"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","77","1","1","578.134033","0","2716"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","49","12","2","1","91.567467","0","87"
"/Game/VRTemplate/Materials/DefaultRibbonMaterial_NoGradient.DefaultRibbonMaterial_NoGradient","49","15","3","1","18.785902","0","129"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","47","2","1","444.179169","0","1154"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","23","1","1","28.428661","0","298"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","29","7","1","110.522118","0","370"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1003","6","1","3994.034668","0","309638"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","123","6","1","990.490906","0","4558"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","111","9","1","249.680984","0","3366"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","22","9","1","26.700689","0","230"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","51","1","1","134.206604","0","1112"
"/OculusVR/Materials/OculusMR_ChromaKey.OculusMR_ChromaKey","49","3","1","1","6.282744","0","8"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","49","7","6","63.638603","0","394"
"/OpenXR/Devices/M_XRController.M_XRController","49","36","4","3","294.107605","48","581"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","4","1","1","9.113005","0","13"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","2","2","1","3.003412","0","3"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","4","1","1","4.741308","0","13"
"/ControlRig/M_Manip.M_Manip","49","8","6","1","9.793391","0","33"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","54","4","3","78.912163","0","770"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","24","2","1","206.915558","0","257"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","47","3","1","481.004578","0","985"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","47","2","1","508.238281","0","1071"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","1","1","14.466244","0","48"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","5","1","1","6.052432","0","17"
"/OculusVR/Materials/TouchForQuestRiftSControllerMaterial.TouchForQuestRiftSControllerMaterial","49","12","1","1","96.663139","0","83"
"/OculusVR/Materials/touchController_mat.touchController_mat","49","24","1","1","188.050629","0","280"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","12","1","1","94.535805","0","80"
"/Game/Materials/Minimap.Minimap","49","9","4","1","8.340175","0","44"
"/Game/Materials/Landscape/water_texture_Mat.water_texture_Mat","49","12","1","1","104.288437","0","89"
"/Game/Materials/Landscape/LandscapeMaterial.LandscapeMaterial","49","156","5","5","708.353577","0","2193"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","2","2","1","4.898362","0","3"
"/Game/RockAssets/Basalt/Basalt2/Material_Basalt_2.Material_Basalt_2","49","2","2","1","3.886852","0","3"
"/Game/RockAssets/Basalt/Basalt3/Material_Basalt_3.Material_Basalt_3","49","2","2","1","3.279619","0","3"
"/Game/RockAssets/Granite/Granite4/Material_Granite_4.Material_Granite_4","49","2","2","1","2.881402","0","3"
"/Game/RockAssets/Basalt/Basalt1/Material_Basalt_1.Material_Basalt_1","49","2","2","1","3.492312","0","3"
"/Game/RockAssets/Limestone/Limestone2/Material_Limestone_2.Material_Limestone_2","49","2","2","1","3.846252","0","3"
"/Game/RockAssets/Limestone/Limestone3/Material_0L.Material_0L","49","2","2","1","3.327954","0","3"
"/Game/RockAssets/Shale/Shale_3/Mateiral_3_Shale_3.Mateiral_3_Shale_3","49","2","2","1","3.905603","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_1_Shale_3.Material_1_Shale_3","49","2","2","1","3.831776","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_0_Shale_4.Material_0_Shale_4","49","2","2","1","4.513024","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_3_Shale_4.Material_3_Shale_4","49","2","2","1","4.487778","0","3"
"/Game/RockAssets/Limestone/Limestone1/Material_Limestone_1.Material_Limestone_1","49","2","2","1","3.864241","0","3"
"/Game/RockAssets/Limestone/Limestone3/material1.material1","49","2","2","1","3.416452","0","3"
"/Game/RockAssets/Limestone/Limestone3/material2.material2","49","2","2","1","4.585300","0","3"
"/Game/RockAssets/Limestone/Limestone3/material3.material3","49","2","2","1","4.522196","0","3"
"/Game/RockAssets/Shale/Shale_1/Material_Shale_1.Material_Shale_1","49","2","2","1","3.309506","0","2"
"/Game/RockAssets/Shale/Shale_2/Material_Shale_2.Material_Shale_2","49","2","2","1","4.002725","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_0_Shale_3.Material_0_Shale_3","49","2","2","1","4.314517","0","3"
"/Game/RockAssets/Shale/Shale_3/Material_2_Shale_3.Material_2_Shale_3","49","2","2","1","4.383583","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_1_Shale_4.Material_1_Shale_4","49","2","2","1","3.699424","0","3"
"/Game/RockAssets/Shale/Shale_4/Material_2_Shale_4.Material_2_Shale_4","49","2","2","1","4.216309","0","3"
"/Game/RockAssets/Gneiss/Gneiss_1/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","3.804395","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_1.Material_Gneiss_1","49","2","2","1","4.247046","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_2.Material_Gneiss_2","49","2","2","1","3.715181","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","3.684831","0","3"
"/Game/RockAssets/Gneiss/Gneiss2/Material_Gneiss_4.Material_Gneiss_4","49","2","2","1","3.151798","0","3"
"/Game/RockAssets/Gneiss/Gneiss3/Material_Gneiss_3.Material_Gneiss_3","49","2","2","1","0.000000","0","3"
"/Game/RockAssets/Granite/Granite1/Material_Granite_1.Material_Granite_1","49","2","2","1","4.122867","0","3"
"/Game/RockAssets/Granite/Granite2/Material_Granite_2.Material_Granite_2","49","2","2","1","3.356907","0","3"
"/Game/RockAssets/Granite/Granite3/Material_Granite_3.Material_Granite_3","49","2","2","1","4.101438","0","3"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Backgrounds.M_Backgrounds","49","42","1","1","358.850830","0","672"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Billboard.M_Billboard","49","168","2","2","886.528564","0","5334"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","58","1","1","285.631256","0","1512"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","84","5","1","426.766266","0","3149"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","49","12","3","1","89.613358","0","67"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","49","15","5","1","22.138126","0","97"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","49","9","1","1","16.355820","0","47"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","12","1","1","79.671555","0","68"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","13","4","1","84.506248","0","65"
"/Interchange/gltf/M_Unlit.M_Unlit","49","34","9","2","42.553879","0","295"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","18","1","1","160.647171","0","144"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","12","1","1","97.524170","0","70"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","12","1","1","92.791122","0","89"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","12","1","1","107.331345","0","71"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","12","2","1","93.305962","0","87"
"/Game/VRTemplate/Materials/M_GridRotation.M_GridRotation","49","42","2","2","185.005768","0","402"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","24","2","2","196.472565","0","149"
"/Game/Materials/M_Mannequin.M_Mannequin","49","78","3","3","437.970276","0","895"
"/Interchange/gltf/M_Transmission.M_Transmission","49","84","4","4","645.611938","0","851"
"/Interchange/gltf/M_Sheen.M_Sheen","49","116","10","4","466.636963","0","1559"
"/Interchange/gltf/M_Translucent.M_Translucent","49","152","9","8","1234.844971","0","1510"
"/Interchange/gltf/M_Opaque.M_Opaque","49","232","9","8","982.916321","0","3271"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_GroundProps.M_GroundProps","49","378","5","3","3342.075928","504","20845"
"/Game/Materials/ProceduralBiome/MasterMaterials/M_Vegetation.M_Vegetation","49","168","3","2","1525.662842","252","8577"
